#Time (s),Channel 1 (V),Channel 2 (V)
-4.031999999999999e-05,-0.107997608405918,-0.0529904311824529
-4.03e-05,-0.1033045306749583,-0.05027186653729126
-4.027999999999999e-05,-0.09358315537511321,-0.0461940195695488
-4.026e-05,-0.08922529748207919,-0.04449491666632278
-4.023999999999999e-05,-0.08218568088563963,-0.04143653144051593
-4.022e-05,-0.074140404775423,-0.03837814621470909
-4.019999999999999e-05,-0.0691121072065376,-0.03430029924696663
-4.018e-05,-0.0640838096376522,-0.0319215551824502
-4.015999999999999e-05,-0.05570331368950987,-0.02716406705341733
-4.014e-05,-0.04966935660684739,-0.0247853229889009
-4.012e-05,-0.04195930033455644,-0.02172693776309405
-4.01e-05,-0.03726622260359674,-0.0179889113759968
-4.008e-05,-0.03089704568300857,-0.01561016731148037
-4.006e-05,-0.02519830843827178,-0.01289160266631873
-4.004e-05,-0.01782347200390653,-0.008473935117931068
-4.002e-05,-0.01212473475916975,-0.005415549892124226
-4e-05,-0.006425997514432963,-0.003716446988898202
-3.998e-05,-0.0007272602696961783,2.157939819905086e-05
-3.996e-05,0.005641916650891993,0.003419785204651099
-3.993999999999999e-05,0.01234631340940586,0.006817991011103147
-3.992e-05,0.01905071016791972,0.01021619681755519
-3.989999999999999e-05,0.02441422757473082,0.01259494088207163
-3.988e-05,0.03212428384702176,0.01633296726916888
-3.985999999999999e-05,0.03782302109175854,0.01973117307562093
-3.984e-05,0.04586829720197518,0.02278955830142777
-3.981999999999999e-05,0.05056137493293489,0.02652758468852503
-3.98e-05,0.05424879315011751,0.02856650817239625
-3.978e-05,0.06229406926033415,0.0319647139788483
-3.976e-05,0.0696689056946994,0.03502309920465514
-3.974e-05,0.07570286277736188,0.03706202268852637
-3.972e-05,0.08240725953587574,0.04283897255949486
-3.97e-05,0.08844121661853822,0.0458973577853017
-3.968e-05,0.09413995386327501,0.04725664010788252
-3.966e-05,0.1008443506217889,0.05065484591433456
-3.964e-05,0.1062078680286,0.05371323114014141
-3.962e-05,0.1132474846250395,0.05779107810788386
-3.959999999999999e-05,0.1176053425180735,0.05949018101110989
-3.958e-05,0.1253153987903645,0.06322820739820714
-3.955999999999999e-05,0.1326902352247297,0.06560695146272358
-3.954e-05,0.1380537526315408,0.07036443959175644
-3.951999999999999e-05,0.1450933692279804,0.07308300423691808
-3.95e-05,0.1507921064727172,0.07546174830143451
-3.947999999999999e-05,0.1578317230691567,0.07953959526917696
-3.946e-05,0.1635304603138935,0.0819183393336934
-3.944e-05,0.1692291975586303,0.08633600688208107
-3.942e-05,0.1772744736688469,0.08905457152724271
-3.94e-05,0.1812971117239552,0.09177313617240435
-3.938e-05,0.1883367283203948,0.09483152139821119
-3.936e-05,0.1943706854030573,0.0965306243014372
-3.934e-05,0.2000694226477941,0.1012881124304701
-3.932e-05,0.2074442590821593,0.1040066770756317
-3.93e-05,0.2138134360027475,0.107744703462729
-3.928e-05,0.2201826129233357,0.111142909269181
-3.925999999999999e-05,0.2258813501680725,0.1142012944949879
-3.924e-05,0.2315800874128092,0.1155605768175687
-3.921999999999999e-05,0.2379492643333974,0.1196384237853111
-3.92e-05,0.2433127817402085,0.1220171678498276
-3.917999999999999e-05,0.2520284975262765,0.1254153736562796
-3.916e-05,0.2553806959055335,0.1284737588820865
-3.913999999999999e-05,0.2637611918536757,0.1325516058498289
-3.912e-05,0.2677838299087841,0.1345905293337001
-3.909999999999999e-05,0.2738177869914465,0.1379887351401522
-3.908e-05,0.2805221837499604,0.1403674792046686
-3.906e-05,0.2865561408326229,0.1441055055917659
-3.904e-05,0.2925900979152855,0.1468240702369275
-3.902e-05,0.2996297145117249,0.1495426348820892
-3.9e-05,0.3039875724047589,0.1529408406885412
-3.898e-05,0.3103567493253472,0.155999225914348
-3.896e-05,0.3163907064080096,0.1573585082369289
-3.894e-05,0.3241007626803005,0.1600770728820905
-3.892e-05,0.3297994999250373,0.1648345610111234
-3.89e-05,0.3361686768456256,0.1678929462369302
-3.887999999999999e-05,0.342202633928288,0.1699318697208014
-3.886e-05,0.347566151335099,0.1743495372691891
-3.883999999999999e-05,0.3525944489039845,0.1763884607530603
-3.882e-05,0.3592988456624984,0.179107025398222
-3.879999999999999e-05,0.3639919233934581,0.1811459488820932
-3.878e-05,0.3713667598278233,0.1852237958498356
-3.875999999999999e-05,0.3757246177208573,0.1872627193337069
-3.874e-05,0.380417695451817,0.1903211045595137
-3.872e-05,0.389133411237885,0.1947387721079014
-3.87e-05,0.3938264889688448,0.197457336753063
-3.868e-05,0.3998604460515073,0.2008555425595151
-3.866e-05,0.405559183296244,0.2015351837208055
-3.864e-05,0.4129340197306093,0.2062926718498383
-3.862e-05,0.4189679768132717,0.209011236495
-3.86e-05,0.4229906148683801,0.2113899805595164
-3.858e-05,0.4286893521131169,0.2134289040433877
-3.856e-05,0.4340528695199279,0.2168271098498397
-3.853999999999999e-05,0.4400868266025905,0.2195456744950013
-3.852e-05,0.4467912233611043,0.2229438803014534
-3.849999999999999e-05,0.4528251804437667,0.2253226243659698
-3.848e-05,0.4568478184988751,0.2277013684304862
-3.845999999999999e-05,0.4622113359056862,0.2314393948175835
-3.844e-05,0.467910073150423,0.2338181388820999
-3.841999999999999e-05,0.4739440302330854,0.2365367035272616
-3.84e-05,0.4796427674778222,0.2399349093337136
-3.838e-05,0.4856767245604847,0.2429932945595205
-3.836e-05,0.4903698022914444,0.2457118592046821
-3.834e-05,0.4947276601844784,0.2480906032691985
-3.832e-05,0.5021024966188437,0.2511489884950053
-3.83e-05,0.507130794187729,0.2538675531401671
-3.828e-05,0.5128295314324658,0.255566656043393
-3.826e-05,0.5185282686772026,0.2589648618498451
-3.824e-05,0.5238917860840137,0.2610037853337163
-3.822e-05,0.5282496439770478,0.263722349978878
-3.82e-05,0.5332779415459331,0.2661010940433944
-3.818e-05,0.5393118986285956,0.2701789410111368
-3.815999999999999e-05,0.5429993168457782,0.2722178644950081
-3.814e-05,0.5500389334422178,0.2756160703014602
-3.811999999999999e-05,0.553055911983549,0.2779948143659765
-3.81e-05,0.5607659682558399,0.2796939172692026
-3.807999999999999e-05,0.5654590459867996,0.2824124819143642
-3.806e-05,0.5724986625832392,0.2858106877208163
-3.803999999999999e-05,0.5761860808004219,0.2878496112046875
-3.802e-05,0.581549598207233,0.2895487141079135
-3.8e-05,0.585907456100267,0.2915876375917847
-3.798e-05,0.5906005338312267,0.2956654845595272
-3.796e-05,0.5966344909138891,0.2973645874627532
-3.794e-05,0.6019980083207003,0.3007627932692053
-3.792e-05,0.6056854265378828,0.3038211784950121
-3.79e-05,0.6103785042688425,0.3045008196563025
-3.788e-05,0.6164124613515051,0.3078990254627546
-3.786e-05,0.6214407589203904,0.310277769527271
-3.784e-05,0.6274747160030529,0.3116370518498518
-3.781999999999999e-05,0.6311621342202355,0.3170741811401752
-3.78e-05,0.6368608714649723,0.3174140017208203
-3.777999999999999e-05,0.6412187293580063,0.3211520281079175
-3.776e-05,0.6465822467648175,0.3214918486885627
-3.773999999999999e-05,0.6506048848199257,0.3242104133337244
-3.772e-05,0.6563036220646625,0.3269289779788861
-3.769999999999999e-05,0.6596558204439195,0.3299873632046929
-3.768e-05,0.6650193378507305,0.3306670043659833
-3.766e-05,0.6713885147713187,0.3347448513337258
-3.764e-05,0.6774224718539812,0.3371235953982422
-3.762e-05,0.6804394503953124,0.3388226983014682
-3.76e-05,0.683121209098718,0.3412014423659846
-3.758e-05,0.6891551661813805,0.3432403658498558
-3.756e-05,0.6938482439123401,0.3459589304950175
-3.754e-05,0.6975356621295228,0.3462987510756628
-3.752e-05,0.7018935200225568,0.35003677746276
-3.75e-05,0.7069218175914422,0.3524155215272764
-3.747999999999999e-05,0.7106092358086248,0.3547942655917928
-3.746e-05,0.7156375333775102,0.3575128302369545
-3.743999999999999e-05,0.721336270622247,0.3602313948821161
-3.742e-05,0.7250236888394297,0.3622703183659873
-3.739999999999999e-05,0.730051986408315,0.3636296006885682
-3.738e-05,0.734409844301349,0.3653287035917941
-3.735999999999999e-05,0.7380972625185317,0.3683870888176011
-3.734e-05,0.7437959997632685,0.3690667299788915
-3.732e-05,0.7458073187908226,0.3728047563659886
-3.73e-05,0.7501651766838566,0.3734843975272791
-3.728e-05,0.7555286940906677,0.3762029621724408
-3.726e-05,0.7608922114974788,0.378241885656312
-3.724e-05,0.7649148495525872,0.381640091462764
-3.722e-05,0.767261388418067,0.3826595532046996
-3.72e-05,0.7719544661490267,0.3857179384305065
-3.718e-05,0.7749714446903579,0.3870772207530873
-3.716e-05,0.7783236430696149,0.3874170413337324
-3.714e-05,0.7833519406385002,0.3901356059788942
-3.712e-05,0.7867041390177572,0.3925143500434106
-3.709999999999999e-05,0.7913972167487169,0.3948930941079271
-3.708e-05,0.7947494151279738,0.3962523764305078
-3.705999999999999e-05,0.8001129325347849,0.3976116587530887
-3.704e-05,0.8034651309140418,0.4003302233982503
-3.701999999999999e-05,0.8074877689691502,0.4027089674627667
-3.7e-05,0.8118456268621842,0.4054275321079284
-3.697999999999999e-05,0.8168739244310695,0.4074664555917996
-3.696e-05,0.8212317823241035,0.4098451996563161
-3.694e-05,0.8229078815137321,0.4101850202369612
-3.692e-05,0.826260079892989,0.4118841231401873
-3.69e-05,0.8296122782722459,0.4139230466240584
-3.688e-05,0.8326292568135771,0.4156221495272845
-3.686e-05,0.8359814551928341,0.4173212524305105
-3.684e-05,0.8389984337341654,0.4176610730111557
-3.682e-05,0.843691511465125,0.4193601759143818
-3.68e-05,0.8470437098443819,0.4237778434627694
-3.678e-05,0.8497254685477875,0.423098202301479
-3.675999999999999e-05,0.8544185462787472,0.4258167669466406
-3.674e-05,0.8564298653063014,0.4261565875272858
-3.671999999999999e-05,0.8597820636855583,0.4288751521724474
-3.67e-05,0.8641399215785923,0.4305742550756735
-3.667999999999999e-05,0.8664864604440722,0.4322733579788995
-3.666e-05,0.8684977794716263,0.4336326403014803
-3.663999999999999e-05,0.8728556373646603,0.4360113843659967
-3.662e-05,0.8762078357439173,0.4360113843659967
-3.66e-05,0.8788895944473228,0.4387299490111585
-3.658e-05,0.8825770126645055,0.4404290519143844
-3.656e-05,0.8839178920162082,0.4407688724950296
-3.654e-05,0.8879405300713166,0.4417883342369653
-3.652e-05,0.8892814094230194,0.4438272577208365
-3.65e-05,0.8929688276402019,0.4455263606240625
-3.648e-05,0.8946449268298304,0.4472254635272885
-3.646e-05,0.8979971252090874,0.4485847458498694
-3.644e-05,0.9013493235883443,0.449604207591805
-3.641999999999999e-05,0.9057071814813783,0.4516431310756762
-3.64e-05,0.9067128409951554,0.4516431310756762
-3.637999999999999e-05,0.9117411385640408,0.4540218751401927
-3.636e-05,0.9134172377536692,0.4560607986240639
-3.633999999999999e-05,0.9174398758087775,0.4567404397853543
-3.632e-05,0.9197864146742574,0.4587793632692255
-3.629999999999999e-05,0.9201216345121831,0.4584395426885803
-3.628e-05,0.9228033932155887,0.4608182867530968
-3.626e-05,0.9258203717569199,0.4618377484950323
-3.624e-05,0.927831690784474,0.4635368513982584
-3.622e-05,0.9315191090016567,0.464556313140194
-3.62e-05,0.935541747056765,0.46625541604342
-3.618e-05,0.9352065272188393,0.4669350572047104
-3.616e-05,0.9375530660843191,0.4672748777853556
-3.614e-05,0.9392291652739476,0.4682943395272913
-3.612e-05,0.9422461438152788,0.4699934424305172
-3.61e-05,0.9435870231669816,0.4710129041724529
-3.608e-05,0.9455983421945358,0.472712007075679
-3.606e-05,0.9486153207358671,0.4720323659143885
-3.603999999999999e-05,0.9496209802496441,0.4744111099789049
-3.602e-05,0.9516322992771983,0.4757703923014858
-3.599999999999999e-05,0.9533083984668267,0.4750907511401953
-3.598e-05,0.9566605968460836,0.4781491363660022
-3.595999999999999e-05,0.9593423555494892,0.4788287775272926
-3.594e-05,0.9586719158736379,0.4781491363660022
-3.591999999999999e-05,0.9620241142528948,0.4801880598498734
-3.59e-05,0.9640354332804489,0.481207521591809
-3.588e-05,0.9667171919838544,0.4825668039143899
-3.586e-05,0.9663819721459288,0.4829066244950351
-3.584e-05,0.9680580713355572,0.4825668039143899
-3.582e-05,0.9700693903631114,0.4835862656563255
-3.58e-05,0.9724159292285912,0.484605727398261
-3.578e-05,0.9730863689044427,0.4859650097208419
-3.576e-05,0.9757681276078481,0.4873242920434228
-3.574e-05,0.9784498863112537,0.4880039332047131
-3.572e-05,0.9797907656629565,0.4900428566885844
-3.569999999999999e-05,0.9811316450146592,0.4897030361079391
-3.568e-05,0.9804612053388079,0.4893632155272939
-3.565999999999999e-05,0.9838134037180648,0.49106231843052
-3.564e-05,0.9841486235559905,0.4920817801724555
-3.561999999999999e-05,0.9841486235559905,0.4920817801724555
-3.56e-05,0.9858247227456189,0.4924216007531008
-3.557999999999999e-05,0.986830382259396,0.4937808830756816
-3.556e-05,0.9901825806386529,0.4948003448176173
-3.554e-05,0.99118824015243,0.4958198065595528
-3.552e-05,0.9905178004765787,0.496159627140198
-3.55e-05,0.9918586798282815,0.4954799859789076
-3.548e-05,0.9931995591799843,0.496159627140198
-3.546e-05,0.9945404385316869,0.4975189094627789
-3.544e-05,0.9955460980454641,0.4995578329466501
-3.542e-05,0.9952108782075384,0.4971790888821337
-3.54e-05,0.9968869773971668,0.4988781917853596
-3.538e-05,0.9972221972350925,0.4981985506240693
-3.535999999999999e-05,0.9982278567488696,0.4985383712047144
-3.534e-05,0.9992335162626467,0.4992180123660048
-3.531999999999999e-05,1.000239175776424,0.5002374741079405
-3.53e-05,1.000239175776424,0.5009171152692309
-3.527999999999999e-05,0.9985630765867953,0.4995578329466501
-3.526e-05,1.000909615452275,0.5002374741079405
-3.523999999999999e-05,1.000909615452275,0.5012569358498761
-3.522e-05,1.001915274966052,0.5012569358498761
-3.52e-05,1.003591374155681,0.4998976535272953
-3.518e-05,1.002250494803978,0.5009171152692309
-3.516e-05,1.002585714641904,0.5009171152692309
-3.514e-05,1.003926593993607,0.5015967564305213
-3.512e-05,1.004932253507384,0.5026162181724569
-3.51e-05,1.003256154317755,0.5022763975918116
-3.508e-05,1.004261813831532,0.5032958593337473
-3.506e-05,1.003926593993607,0.5019365770111665
-3.504e-05,1.005267473345309,0.5026162181724569
-3.502e-05,1.004597033669458,0.5036356799143925
-3.5e-05,1.005267473345309,0.5036356799143925
-3.497999999999999e-05,1.007278792372863,0.5029560387531021
-3.496e-05,1.004932253507384,0.5029560387531021
-3.493999999999999e-05,1.004261813831532,0.5029560387531021
-3.492e-05,1.005267473345309,0.5026162181724569
-3.489999999999999e-05,1.004261813831532,0.5022763975918116
-3.488e-05,1.002920934479829,0.5019365770111665
-3.485999999999999e-05,1.004261813831532,0.5012569358498761
-3.484e-05,1.003926593993607,0.5026162181724569
-3.482e-05,1.003591374155681,0.5022763975918116
-3.48e-05,1.003256154317755,0.5022763975918116
-3.478e-05,1.003256154317755,0.5012569358498761
-3.476e-05,1.002585714641904,0.5012569358498761
-3.474e-05,1.001580055128127,0.5009171152692309
-3.472e-05,1.000239175776424,0.5012569358498761
-3.47e-05,1.001244835290201,0.5012569358498761
-3.468e-05,1.00057439561435,0.4998976535272953
-3.466e-05,1.000239175776424,0.5002374741079405
-3.463999999999999e-05,0.9999039559384981,0.4995578329466501
-3.462e-05,0.9982278567488696,0.5002374741079405
-3.459999999999999e-05,0.9972221972350925,0.5002374741079405
-3.458e-05,0.9968869773971668,0.4981985506240693
-3.455999999999999e-05,0.9962165377213155,0.4978587300434241
-3.454e-05,0.9945404385316869,0.4985383712047144
-3.451999999999999e-05,0.9945404385316869,0.4968392683014884
-3.45e-05,0.9925291195041328,0.4958198065595528
-3.448e-05,0.9931995591799843,0.4964994477208432
-3.446e-05,0.9905178004765787,0.496159627140198
-3.444e-05,0.99118824015243,0.4941207036563268
-3.442e-05,0.9895121409628016,0.4948003448176173
-3.44e-05,0.9895121409628016,0.4934410624950364
-3.438e-05,0.9891769211248759,0.4941207036563268
-3.436e-05,0.9871656020973217,0.4934410624950364
-3.434e-05,0.9854895029076933,0.4924216007531008
-3.432e-05,0.9831429640422135,0.4914021390111651
-3.429999999999999e-05,0.9814668648525849,0.4903826772692296
-3.428e-05,0.9807964251767336,0.4890233949466487
-3.425999999999999e-05,0.9777794466354023,0.4890233949466487
-3.424e-05,0.9761033474457739,0.4873242920434228
-3.421999999999999e-05,0.9754329077699225,0.4869844714627775
-3.42e-05,0.9740920284182197,0.4876641126240679
-3.417999999999999e-05,0.9734215887423683,0.4866446508821323
-3.416e-05,0.9710750498768884,0.4852853685595515
-3.414e-05,0.96939895068726,0.4842659068176158
-3.412e-05,0.9680580713355572,0.4835862656563255
-3.41e-05,0.9660467523080031,0.4832464450756803
-3.408e-05,0.9640354332804489,0.4818871627530994
-3.406e-05,0.9610184547391176,0.4815473421724542
-3.404e-05,0.9603480150632663,0.481207521591809
-3.402e-05,0.9593423555494892,0.4798482392692281
-3.4e-05,0.9580014761977864,0.4784889569466474
-3.398e-05,0.9559901571702323,0.4784889569466474
-3.396e-05,0.951967519115124,0.4771296746240665
-3.394e-05,0.951967519115124,0.476110212882131
-3.391999999999999e-05,0.9489505405737927,0.4747509305595501
-3.39e-05,0.9466040017083128,0.4737314688176145
-3.387999999999999e-05,0.9445926826807587,0.4716925453337433
-3.386e-05,0.9412404843015018,0.4706730835918077
-3.383999999999999e-05,0.940905264463576,0.469653621849872
-3.382e-05,0.9378882859222448,0.4689739806885816
-3.379999999999999e-05,0.9358769668946907,0.4682943395272913
-3.378e-05,0.9335304280292108,0.4655757748821296
-3.376e-05,0.9305134494878796,0.4665952366240652
-3.374e-05,0.9288373502982511,0.4635368513982584
-3.372e-05,0.9254851519189942,0.4628572102369679
-3.37e-05,0.9221329535397372,0.4625173896563227
-3.368e-05,0.9184455353225547,0.4597988250111611
-3.366e-05,0.9164342162950004,0.458099722107935
-3.364e-05,0.9150933369432978,0.4584395426885803
-3.362e-05,0.9124115782398922,0.4564006192047091
-3.36e-05,0.9097298195364866,0.4536820545595475
-3.357999999999999e-05,0.9070480608330811,0.4533422339789023
-3.356e-05,0.9053719616434526,0.4526625928176118
-3.353999999999999e-05,0.9013493235883443,0.4499440281724502
-3.352e-05,0.8979971252090874,0.4492643870111598
-3.349999999999999e-05,0.8953153665056818,0.4479051046885789
-3.348e-05,0.893974487153979,0.4465458223659982
-3.345999999999999e-05,0.890622288774722,0.4451865400434173
-3.344e-05,0.8876053102333908,0.4428077959789009
-3.342e-05,0.8859292110437624,0.4434874371401912
-3.34e-05,0.880900913474877,0.4411086930756749
-3.338e-05,0.8795600341231742,0.4407688724950296
-3.336e-05,0.8758726159059916,0.4387299490111585
-3.334e-05,0.8725204175267347,0.436351204946642
-3.332e-05,0.8681625596337007,0.4356715637853515
-3.33e-05,0.8681625596337007,0.4349919226240612
-3.328e-05,0.8651455810923694,0.4329529991401899
-3.326e-05,0.8607877231993354,0.4309140756563187
-3.323999999999999e-05,0.8564298653063014,0.4292149727530927
-3.322e-05,0.8544185462787472,0.4275158698498667
-3.319999999999999e-05,0.8507311280615646,0.4251371257853502
-3.318e-05,0.8477141495202334,0.4254769463659954
-3.315999999999999e-05,0.8430210717892737,0.4210592788176077
-3.314e-05,0.8416801924375709,0.4200398170756722
-3.311999999999999e-05,0.834975795679057,0.4186805347530913
-3.31e-05,0.8339701361652799,0.4166416112692201
-3.307999999999999e-05,0.8296122782722459,0.4152823289466393
-3.306e-05,0.8259248600550633,0.4132434054627681
-3.304e-05,0.8205613426482522,0.4108646613982516
-3.302e-05,0.8182148037827723,0.4088257379143804
-3.3e-05,0.8138569458897383,0.4064469938498639
-3.298e-05,0.8108399673484071,0.4057673526885736
-3.296e-05,0.8064821094553731,0.4037284292047023
-3.294e-05,0.8048060102657446,0.4013496851401859
-3.292e-05,0.8007833722106363,0.4003302233982503
-3.29e-05,0.797766393669305,0.3986311204950242
-3.288e-05,0.7913972167487169,0.3955727352692174
-3.285999999999999e-05,0.7867041390177572,0.3948930941079271
-3.284e-05,0.7850280398281287,0.3928541706240558
-3.281999999999999e-05,0.7806701819350947,0.3891161442369585
-3.28e-05,0.7763123240420607,0.3880966824950229
-3.277999999999999e-05,0.7729601256628038,0.3857179384305065
-3.276e-05,0.7686022677697698,0.385038297269216
-3.273999999999999e-05,0.7652500693905129,0.3833391943659901
-3.272e-05,0.7592161123078504,0.3809604503014736
-3.27e-05,0.7561991337665191,0.3775622444950215
-3.268e-05,0.7511708361976337,0.3755233210111504
-3.266e-05,0.747483417980451,0.3734843975272791
-3.264e-05,0.7434607799253428,0.3711056534627627
-3.262e-05,0.7391029220323088,0.3697463711401818
-3.26e-05,0.7340746244634233,0.3663481653337298
-3.258e-05,0.7297167665703893,0.3646490624305038
-3.256e-05,0.725694128515281,0.3622703183659873
-3.254e-05,0.7216714904601728,0.361590677204697
-3.251999999999999e-05,0.7176488524050644,0.3595517537208257
-3.25e-05,0.7136262143499561,0.3568331890756641
-3.247999999999999e-05,0.7096035762948477,0.3544544450111476
-3.246e-05,0.7042400588880366,0.353434983269212
-3.243999999999999e-05,0.7002174208329284,0.3507164186240503
-3.242e-05,0.6951891232640429,0.3483376745595339
-3.239999999999999e-05,0.6904960455330832,0.346638571656308
-3.238e-05,0.6861381876400492,0.3432403658498558
-3.236e-05,0.6804394503953124,0.3398421600434038
-3.234e-05,0.6774224718539812,0.3381430571401778
-3.232e-05,0.6723941742850958,0.3361041336563065
-3.23e-05,0.6677010965541361,0.3337253895917901
-3.228e-05,0.6630080188231764,0.3323661072692093
-3.226e-05,0.6569740617405139,0.328628080882112
-3.224e-05,0.654627522875034,0.3269289779788861
-3.222e-05,0.6492640054682229,0.3242104133337244
-3.22e-05,0.6442357078993376,0.3218316692692079
-3.217999999999999e-05,0.6385369706546008,0.3204723869466272
-3.216e-05,0.6338438929236411,0.3177538223014655
-3.213999999999999e-05,0.62848037551683,0.3153750782369491
-3.212e-05,0.6247929572996473,0.3129963341724327
-3.209999999999999e-05,0.6174181208652821,0.3109574106885614
-3.208e-05,0.6140659224860252,0.3075592048821094
-3.205999999999999e-05,0.6103785042688425,0.3055202813982382
-3.204e-05,0.6050149868620315,0.3024618961724314
-3.201999999999999e-05,0.5996514694552204,0.3004229726885601
-3.2e-05,0.5929470726967065,0.297024766882108
-3.198e-05,0.5879187751278211,0.2946460228175916
-3.196e-05,0.58255525772101,0.2909079964304944
-3.194e-05,0.5795382791796788,0.2895487141079135
-3.192e-05,0.5741747617728676,0.2878496112046875
-3.19e-05,0.5681408046902052,0.2837717642369451
-3.188e-05,0.5624420674454684,0.2810531995917834
-3.186e-05,0.5587546492282858,0.2796939172692026
-3.184e-05,0.5537263516594004,0.2766355320433957
-3.182e-05,0.5463515152250351,0.2732373262369437
-3.179999999999999e-05,0.5429993168457782,0.2715382233337177
-3.178e-05,0.53663013992519,0.2681400175272656
-3.175999999999999e-05,0.532272282032156,0.2661010940433944
-3.174e-05,0.5255678852736422,0.2633825293982327
-3.171999999999999e-05,0.5198691480289054,0.2616834264950068
-3.17e-05,0.5138351909462429,0.2569259383659739
-3.167999999999999e-05,0.5098125528911346,0.255566656043393
-3.166e-05,0.5047842553222491,0.2542073737208123
-3.164e-05,0.4994207379154382,0.250469347333715
-3.162e-05,0.4923811213189986,0.2467313209466177
-3.16e-05,0.4886937031018159,0.2450322180433917
-3.158e-05,0.4823245261812278,0.2402747299143588
-3.156e-05,0.4762905690985653,0.2378959858498424
-3.154e-05,0.4702566120159029,0.2365367035272616
-3.152e-05,0.4662339739607945,0.2341579594627451
-3.15e-05,0.4588591375264293,0.2307597536562931
-3.148e-05,0.4538308399575438,0.2266819066885506
-3.145999999999999e-05,0.448132102712807,0.225662444946615
-3.144e-05,0.4431038051439217,0.2236235214627438
-3.141999999999999e-05,0.4370698480612591,0.2195456744950013
-3.14e-05,0.4313711108165224,0.2161474686885493
-3.137999999999999e-05,0.4243314942200829,0.2134289040433877
-3.136e-05,0.4196384164891231,0.210710339398226
-3.133999999999999e-05,0.4136044594064606,0.207312133591774
-3.132e-05,0.4079057221617238,0.2056130306885479
-3.13e-05,0.4045535237824669,0.2015351837208055
-3.128e-05,0.3955025881584732,0.1988166190756439
-3.126e-05,0.3928208294550677,0.1971175161724178
-3.124e-05,0.3851107731827768,0.1933794897853206
-3.122e-05,0.3787415962621885,0.1913405663014493
-3.12e-05,0.3723724193416004,0.1869228987530617
-3.118e-05,0.3666736820968636,0.1838645135272548
-3.116e-05,0.3613101646900525,0.1804663077208028
-3.114e-05,0.3546057679315386,0.1794468459788672
-3.111999999999999e-05,0.3505831298764304,0.1750291784304795
-3.11e-05,0.3442139529558421,0.1729902549466083
-3.107999999999999e-05,0.3361686768456256,0.1689124079788658
-3.106e-05,0.3318108189525915,0.1661938433337042
-3.103999999999999e-05,0.3251064221940776,0.1644947404304782
-3.102e-05,0.320413344463118,0.1604168934627357
-3.099999999999999e-05,0.3140441675425297,0.1573585082369289
-3.098e-05,0.3070045509460902,0.1546399435917672
-3.095999999999999e-05,0.3016410335392791,0.1522611995272508
-3.094e-05,0.2972831756462451,0.1502222760433796
-3.092e-05,0.2889026796981028,0.1471638908175727
-3.09e-05,0.2838743821292173,0.1427462232691851
-3.088e-05,0.2771699853707035,0.1413869409466042
-3.086e-05,0.2708008084501153,0.1379887351401522
-3.084e-05,0.2654372910433043,0.1345905293337001
-3.082e-05,0.2600737736364932,0.1311923235272481
-3.08e-05,0.2516932776883508,0.1288135794627317
-3.078e-05,0.2453241007677626,0.1237162707530536
-3.076e-05,0.2392901436851002,0.1206578855272468
-3.073999999999999e-05,0.2332561866024377,0.1189587826240207
-3.072e-05,0.2278926691956266,0.1152207562369235
-3.069999999999999e-05,0.2231995914646669,0.1114827298498262
-3.068e-05,0.2178360740578558,0.1091039857853098
-3.065999999999999e-05,0.2097907979476392,0.1067252417207934
-3.064e-05,0.2027511813511996,0.1029872153336961
-3.061999999999999e-05,0.199063763134017,0.1012881124304701
-3.06e-05,0.1933650258892802,0.09822972720466323
-3.058e-05,0.1866606291307663,0.09483152139821119
-3.056e-05,0.1792857926964011,0.09211295675304955
-3.054e-05,0.1722461760999615,0.08769528920466188
-3.052e-05,0.1655417793414477,0.08531654514014544
-3.05e-05,0.1601782619346366,0.0815785187530482
-3.048e-05,0.1528034255002713,0.07716085120466054
-3.046e-05,0.1477751279313859,0.07512192772078931
-3.044e-05,0.1410707311728721,0.07172372191433726
-3.042e-05,0.1340311145764325,0.06934497784982083
-3.04e-05,0.1283323773316957,0.06594677204336878
-3.038e-05,0.1226336400869589,0.06288838681756194
-3.036e-05,0.1179405623559992,0.06016982217240029
-3.034e-05,0.1092248465699312,0.05643179578530304
-3.032e-05,0.1048669886768972,0.05371323114014141
-3.03e-05,0.09782737208045764,0.04997520475304415
-3.028e-05,0.08978209597024099,0.04725664010788252
-3.026e-05,0.08542423807720698,0.04453807546272088
-3.024e-05,0.07704374212906465,0.04147969023691404
-3.022e-05,0.07067456520847648,0.03706202268852637
-3.02e-05,0.06531104780166538,0.03366381688207432
-3.018e-05,0.05726577169144875,0.03094525223691269
-3.016e-05,0.05223747412256335,0.02856650817239625
-3.014e-05,0.04787961622952934,0.02414884062400859
-3.012e-05,0.04016955995723839,0.02278955830142777
-3.01e-05,0.0348060425504273,0.01905153191433052
-3.008e-05,0.02676076644021066,0.01599314668852368
-3.006e-05,0.02340856806095373,0.01259494088207163
-3.004e-05,0.01569851178866279,0.01021619681755519
-3.002e-05,0.01067021421977739,0.007157811591748351
-3e-05,0.003630597623337834,0.003759605785296303
-2.998e-05,-0.003744238811027418,0.00138086172077987
-2.996e-05,-0.009778195893689896,-0.002696985246962587
-2.994e-05,-0.01514171330050099,-0.00779429395664066
-2.992e-05,-0.02352220924864332,-0.008813755698576273
-2.99e-05,-0.02989138616923149,-0.01255178208567353
