Time (s),Channel 1 (V),Channel 2 (V)
-0.0005209100000000001,5.23893454734057e-05,0.0002792595432322697
-0.00052078,0.00106766313098451,-5.526111886421076e-05
-0.00052065,0.0003908139406439278,-5.526111886436288e-05
-0.00052052,0.0007292385358142958,-0.0003897817809609955
-0.00052039,0.00140608772615534,-0.0003897817809609955
-0.00052026,0.00140608772615534,-0.0003897817809609955
-0.00052013,0.0007292385358142958,-5.526111886421076e-05
-0.0005200000000000001,0.0003908139406439278,-5.526111886421076e-05
-0.0005198700000000001,5.23893454734057e-05,-0.0003897817809608434
-0.00051974,0.0003908139406433122,-0.0003897817809608434
-0.00051961,-0.0006244598448671767,-5.526111886436288e-05
-0.00051948,0.0007292385358142958,-0.0003897817809609955
-0.00051935,-0.0002860352496972703,-0.0007243024430577802
-0.00051922,-0.001301309035208836,-0.0003897817809609955
-0.00051909,-0.0006244598448677923,-0.0003897817809609955
-0.0005189600000000001,-0.0002860352496972703,-0.0003897817809609955
-0.0005188300000000001,-0.0002860352496972703,-0.000724302443057628
-0.0005187000000000001,0.0003908139406434661,-0.0003897817809611476
-0.00051857,0.0007292385358144497,-0.0007243024430579323
-0.00051844,0.001067663130984818,-0.001058823105154565
-0.00051831,-0.0002860352496972703,-0.001058823105154565
-0.00051818,5.23893454732518e-05,-0.0003897817809609955
-0.00051805,0.0007292385358142958,-0.0003897817809609955
-0.0005179200000000001,0.0007292385358142958,-0.0003897817809609955
-0.0005177900000000001,-0.0002860352496968086,-0.000724302443057628
-0.0005176600000000001,5.23893454730979e-05,-5.526111886451504e-05
-0.00051753,5.23893454734057e-05,0.0002792595432324218
-0.0005174,0.0003908139406437739,-5.526111886436288e-05
-0.00051727,0.0003908139406437739,-0.0003897817809609955
-0.00051714,5.23893454732518e-05,-5.526111886421076e-05
-0.00051701,5.23893454732518e-05,0.000279259543232574
-0.0005168800000000001,5.23893454732518e-05,0.0006137802053293587
-0.0005167500000000001,0.00039081394064362,-5.526111886390659e-05
-0.0005166200000000001,0.0007292385358141419,-5.526111886421076e-05
-0.00051649,0.0003908139406434661,-5.526111886421076e-05
-0.00051636,-0.0002860352496972703,-5.526111886436288e-05
-0.00051623,-0.0002860352496972703,-0.0003897817809609955
-0.0005161,0.0003908139406437739,-0.0003897817809609955
-0.00051597,0.0007292385358142958,-0.0003897817809609955
-0.00051584,0.0003908139406437739,-0.0007243024430577802
-0.0005157100000000001,5.23893454732518e-05,-0.0007243024430577802
-0.0005155800000000001,-0.0002860352496971164,-0.0007243024430577802
-0.00051545,-0.0002860352496971164,-0.001058823105154413
-0.00051532,5.23893454732518e-05,-0.0007243024430577802
-0.00051519,5.23893454732518e-05,-0.0007243024430577802
-0.00051506,-0.0006244598448677923,-0.00139334376725135
-0.00051493,0.0003908139406437739,-0.001058823105154565
-0.0005148,0.0007292385358142958,-0.001058823105154565
-0.0005146700000000001,0.0003908139406437739,-0.0003897817809609955
-0.0005145400000000001,0.0007292385358141419,-0.000724302443057628
-0.0005144100000000001,5.238934547355961e-05,-0.0003897817809611476
-0.00051428,5.23893454732518e-05,-0.0007243024430580844
-0.00051415,5.238934547309791e-05,-0.001393343767250893
-0.00051402,-0.0002860352496972703,-0.0003897817809609955
-0.00051389,0.0003908139406437739,-0.001058823105154565
-0.00051376,0.0003908139406437739,-0.0007243024430577802
-0.0005136300000000001,-0.0006244598448677923,-0.0003897817809609955
-0.0005135000000000001,-0.0002860352496974242,-0.0003897817809609955
-0.0005133700000000001,-0.0002860352496972703,-0.000724302443057628
-0.00051324,0.00039081394064362,-0.000724302443057628
-0.00051311,5.23893454732518e-05,-0.0003897817809609955
-0.00051298,5.23893454732518e-05,-0.0003897817809609955
-0.00051285,0.00140608772615534,-0.0003897817809609955
-0.00051272,0.0007292385358142958,-5.526111886421076e-05
-0.0005125900000000001,5.23893454732518e-05,-0.0003897817809609955
-0.0005124600000000001,5.23893454732518e-05,-0.0003897817809609955
-0.0005123300000000001,0.00039081394064362,-0.000724302443057628
-0.0005122,-0.0002860352496972703,-0.0003897817809611476
-0.00051207,-0.0002860352496969625,-0.0007243024430573238
-0.00051194,0.0003908139406437739,0.000279259543232574
-0.00051181,5.23893454732518e-05,-5.526111886421076e-05
-0.00051168,5.23893454732518e-05,-0.0007243024430577802
-0.00051155,0.0003908139406437739,-0.0003897817809609955
-0.0005114200000000001,0.0007292385358142958,-0.0003897817809609955
-0.0005112900000000001,0.0003908139406439278,-0.000724302443057628
-0.00051116,0.0007292385358144497,-0.0007243024430577802
-0.00051103,0.001067663130984818,-0.0007243024430577802
-0.0005109,0.001067663130984818,-0.0007243024430577802
-0.00051077,0.001067663130984818,-5.526111886421076e-05
-0.00051064,0.001067663130984818,-0.0003897817809609955
-0.00051051,0.0003908139406437739,-0.001058823105154565
-0.0005103800000000001,0.0003908139406437739,-5.526111886421076e-05
-0.0005102500000000001,0.0007292385358141419,-0.0007243024430574759
-0.0005101200000000001,0.0003908139406439278,-0.001058823105154413
-0.00050999,0.0003908139406437739,-0.0003897817809611476
-0.00050986,0.0003908139406437739,-0.0007243024430577802
-0.00050973,0.0003908139406437739,-0.0007243024430577802
-0.0005096,5.23893454732518e-05,-0.0007243024430577802
-0.00050947,0.0003908139406437739,-0.0007243024430577802
-0.0005093400000000001,0.0007292385358142958,-0.0007243024430577802
-0.0005092100000000001,5.238934547355961e-05,-0.0003897817809611476
-0.0005090800000000001,5.23893454732518e-05,-0.000724302443057628
-0.00050895,0.000729238535813988,-0.000724302443057628
-0.00050882,5.238934547309791e-05,-0.0003897817809611476
-0.00050869,-0.0002860352496972703,-0.0007243024430577802
-0.00050856,5.23893454732518e-05,-0.0007243024430577802
-0.00050843,-0.0002860352496972703,-0.0003897817809609955
-0.0005083,5.23893454732518e-05,-0.0003897817809609955
-0.0005081700000000001,0.00039081394064362,-0.0003897817809609955
-0.0005080400000000001,0.0003908139406437739,-0.000724302443057628
-0.00050791,0.000729238535813988,-0.0003897817809612997
-0.00050778,5.23893454732518e-05,-0.001058823105154565
-0.00050765,5.23893454732518e-05,-0.001058823105154565
-0.00050752,-0.0002860352496972703,-0.0007243024430577802
-0.00050739,5.23893454732518e-05,0.000279259543232574
-0.00050726,5.23893454732518e-05,-0.0003897817809609955
-0.0005071300000000001,0.0003908139406437739,-5.526111886421076e-05
-0.0005070000000000001,0.001744512321325246,-0.0003897817809608434
-0.0005068700000000001,0.0007292385358147575,-0.0003897817809609955
-0.00050674,0.0003908139406442356,-0.001058823105154261
-0.00050661,0.00140608772615534,-0.0003897817809609955
-0.00050648,0.00140608772615534,-0.001058823105154565
-0.00050635,0.0007292385358142958,-0.0007243024430577802
-0.00050622,5.23893454732518e-05,-0.0003897817809609955
-0.0005060900000000001,0.0007292385358142958,-0.0003897817809609955
-0.0005059600000000001,0.0003908139406439278,-0.000724302443057628
-0.0005058300000000001,0.0003908139406437739,-0.001058823105154413
-0.0005057,0.000729238535814142,-0.001058823105154413
-0.00050557,0.0003908139406437739,-0.000724302443057628
-0.00050544,0.0003908139406437739,-0.0003897817809609955
-0.00050531,0.0007292385358142958,-5.526111886421076e-05
-0.00050518,-0.0002860352496972703,-5.526111886421076e-05
-0.0005050500000000001,0.001067663130984818,-0.0007243024430577802
-0.0005049200000000001,0.001744512321325554,-0.0007243024430577802
-0.0005047900000000001,0.001406087726155494,-0.0003897817809611476
-0.00050466,0.000729238535813988,-0.0003897817809612997
-0.00050453,5.23893454734057e-05,-0.001058823105154565
-0.0005044,0.0003908139406437739,-0.001058823105154565
-0.00050427,0.0003908139406437739,-0.0007243024430577802
-0.00050414,5.23893454732518e-05,-0.0007243024430577802
-0.00050401,5.23893454732518e-05,-0.0003897817809609955
-0.0005038800000000001,-0.0002860352496972703,-0.0003897817809609955
-0.0005037500000000001,0.0003908139406434661,-5.526111886436288e-05
-0.00050362,0.0003908139406439278,-0.0003897817809608434
-0.00050349,0.0007292385358142958,-5.526111886436288e-05
-0.00050336,0.0007292385358142958,-0.0003897817809609955
-0.00050323,0.0003908139406437739,-5.526111886421076e-05
-0.0005031,5.23893454732518e-05,-0.0003897817809609955
-0.00050297,5.23893454732518e-05,-0.0003897817809609955
-0.0005028400000000001,-0.0002860352496972703,0.000279259543232574
-0.0005027100000000001,5.23893454730979e-05,-0.0007243024430573237
-0.0005025800000000001,-0.0002860352496971164,-5.526111886451504e-05
-0.00050245,0.0007292385358142958,-5.526111886405864e-05
-0.00050232,0.000729238535814142,0.0002792595432321176
-0.00050219,0.0003908139406437739,-0.0007243024430577802
-0.00050206,5.23893454732518e-05,-0.0003897817809609955
-0.00050193,-0.0002860352496972703,-0.0007243024430577802
-0.0005018000000000001,-0.0006244598448677923,-0.0003897817809609955
-0.0005016700000000001,-0.0002860352496974242,-0.0003897817809609955
-0.0005015400000000001,-0.0002860352496972703,-0.0003897817809609955
-0.00050141,0.0003908139406437739,-0.0003897817809609955
-0.00050128,0.00039081394064362,-0.0003897817809608434
-0.00050115,5.23893454732518e-05,-5.526111886421076e-05
-0.00050102,-0.0002860352496972703,-0.0003897817809609955
-0.00050089,-0.0002860352496972703,-0.0003897817809609955
-0.0005007600000000001,-0.0002860352496972703,0.000279259543232574
-0.0005006300000000001,5.23893454730979e-05,-0.0003897817809606913
-0.0005005000000000001,-0.0006244598448674845,-5.526111886436288e-05
-0.00050037,5.238934547309791e-05,-5.526111886390652e-05
-0.00050024,-0.0002860352496971164,0.0006137802053292066
-0.00050011,5.23893454732518e-05,0.000279259543232574
-0.00049998,0.0003908139406437739,0.000279259543232574
-0.00049985,0.0003908139406437739,-5.526111886421076e-05
-0.00049972,5.23893454732518e-05,0.000279259543232574
-0.0004995900000000001,-0.0002860352496972703,0.000279259543232574
-0.0004994600000000001,5.23893454730979e-05,-5.526111886405865e-05
-0.00049933,5.23893454732518e-05,0.000279259543232574
-0.0004992,5.23893454734057e-05,0.000279259543232574
-0.00049907,0.0003908139406437739,0.000279259543232574
-0.00049894,-0.0006244598448677923,-0.0003897817809609955
-0.00049881,-0.0009628844400383144,-5.526111886421076e-05
-0.00049868,-0.0009628844400383144,-5.526111886421076e-05
-0.0004985500000000001,-0.0009628844400383144,-0.0003897817809609955
-0.0004984200000000001,-0.0009628844400383144,-5.526111886436288e-05
-0.0004982900000000001,5.238934547279004e-05,-5.526111886421076e-05
-0.00049816,-0.0002860352496971164,-0.0003897817809611476
-0.00049803,5.238934547309791e-05,-0.0007243024430574759
-0.0004979,-0.0002860352496972703,-5.526111886421076e-05
-0.00049777,5.23893454732518e-05,-0.0003897817809609955
-0.00049764,-0.0002860352496972703,-0.001058823105154565
-0.0004975100000000001,-0.0006244598448677923,-0.001058823105154565
-0.0004973800000000001,5.2389345472944e-05,-0.0007243024430579323
-0.0004972500000000001,0.000729238535813988,-0.0007243024430577802
-0.00049712,0.0003908139406433122,-0.000724302443057628
-0.00049699,-0.0006244598448677923,-0.0003897817809609955
-0.00049686,-0.0006244598448677923,-0.0003897817809609955
-0.00049673,5.23893454732518e-05,-0.0003897817809609955
-0.0004966,-0.0002860352496972703,-0.0007243024430577802
-0.00049647,-0.0002860352496972703,-0.0003897817809609955
-0.0004963400000000001,5.23893454730979e-05,-5.526111886436288e-05
-0.0004962100000000001,0.00039081394064362,-5.526111886421076e-05
-0.00049608,-0.0006244598448676385,-0.0003897817809609955
-0.00049595,-0.0002860352496969625,-0.0003897817809611476
-0.00049582,0.0003908139406437739,-0.0007243024430577802
-0.00049569,0.0007292385358142958,0.000279259543232574
-0.00049556,-0.0002860352496972703,-5.526111886421076e-05
-0.00049543,-0.0002860352496972703,-5.526111886421076e-05
-0.0004953000000000001,0.0003908139406437739,-0.0003897817809609955
-0.0004951700000000001,5.23893454734057e-05,0.0002792595432322697
-0.0004950400000000001,0.00039081394064362,0.000279259543232574
-0.00049491,5.23893454737135e-05,-5.526111886421076e-05
-0.00049478,0.001067663130984818,-5.526111886421076e-05
-0.00049465,0.0007292385358142958,-0.0003897817809609955
-0.00049452,-0.0006244598448677923,-0.0003897817809609955
-0.00049439,0.0007292385358142958,-0.0003897817809609955
-0.0004942600000000001,5.23893454732518e-05,-0.001058823105154565
-0.0004941300000000001,0.00039081394064362,-5.526111886466727e-05
-0.0004940000000000001,0.0003908139406437739,-0.0003897817809608434
-0.00049387,-0.0002860352496971164,-0.000724302443057628
-0.00049374,5.23893454732518e-05,-0.0003897817809609955
-0.00049361,5.23893454732518e-05,-0.0003897817809609955
-0.00049348,0.0007292385358142958,-5.526111886421076e-05
-0.00049335,5.23893454732518e-05,-5.526111886421076e-05
-0.0004932200000000001,0.001067663130984818,-0.0003897817809609955
-0.0004930900000000001,0.0003908139406440817,-5.526111886436288e-05
-0.0004929600000000001,0.0003908139406437739,-0.0007243024430574759
-0.00049283,0.000729238535814142,-0.0003897817809609955
-0.0004927,0.0003908139406437739,-0.0003897817809609955
-0.00049257,0.0003908139406437739,-0.0003897817809609955
-0.00049244,0.0003908139406437739,-0.0007243024430577802
-0.00049231,5.23893454732518e-05,-0.0007243024430577802
-0.00049218,-0.0006244598448677923,-0.001058823105154565
-0.0004920500000000001,-0.0009628844400381604,-0.0007243024430579323
-0.0004919200000000001,-0.0002860352496975781,-0.0007243024430577802
-0.00049179,-0.0002860352496966547,-0.001058823105154413
-0.00049166,0.001067663130984356,-0.0007243024430577802
-0.00049153,5.23893454732518e-05,-0.0007243024430577802
-0.0004914,5.23893454732518e-05,-5.526111886421076e-05
-0.00049127,0.0007292385358142958,-0.0007243024430577802
-0.00049114,0.0007292385358142958,-0.0003897817809609955
-0.0004910100000000001,0.0003908139406437739,-0.0003897817809609955
-0.0004908800000000001,0.0007292385358141419,-0.0003897817809609955
-0.0004907500000000001,0.0007292385358142958,-0.0003897817809609955
-0.00049062,5.23893454735596e-05,0.000279259543232574
-0.00049049,0.0007292385358142958,0.0002792595432324218
-0.00049036,0.0007292385358142958,-5.526111886421076e-05
-0.00049023,5.23893454732518e-05,-0.0003897817809609955
-0.0004901,-0.0002860352496972703,-0.0003897817809609955
-0.0004899700000000001,0.0007292385358142958,-5.526111886421076e-05
-0.0004898400000000001,0.0007292385358142958,-0.0003897817809608434
-0.0004897100000000001,0.001067663130984664,-5.526111886436288e-05
-0.00048958,0.0003908139406433122,-0.0003897817809609955
-0.00048945,-0.0006244598448673307,-0.0003897817809609955
-0.00048932,0.0003908139406437739,-0.0003897817809609955
-0.00048919,-0.0002860352496972703,-0.0003897817809609955
-0.00048906,0.0003908139406437739,0.000279259543232574
-0.0004889300000000001,0.001067663130984818,-0.0003897817809609955
-0.0004888000000000001,0.0007292385358144498,-0.0003897817809609955
-0.0004886700000000001,-0.0006244598448671768,-0.000724302443057628
-0.00048854,0.0007292385358142958,-0.0007243024430577802
-0.00048841,0.000729238535813988,-0.000724302443057628
-0.00048828,5.23893454732518e-05,-0.0003897817809609955
-0.00048815,0.0007292385358142958,-0.0007243024430577802
-0.00048802,0.0007292385358142958,-0.0003897817809609955
-0.00048789,0.0007292385358142958,-0.001058823105154565
-0.00048776,0.00140608772615534,-0.0007243024430577802
-0.00048763,0.0007292385358142958,-0.001058823105154565
-0.0004875,0.0003908139406437739,-0.0003897817809609955
-0.00048737,5.23893454732518e-05,-0.0007243024430577802
-0.0004872400000000001,5.23893454732518e-05,-0.0003897817809609955
-0.00048711,0.0003908139406437739,-0.0003897817809609955
-0.00048698,0.0007292385358142958,-0.0003897817809609955
-0.00048685,0.0007292385358142958,-0.001058823105154565
-0.0004867200000000001,5.23893454732518e-05,-0.001058823105154565
-0.00048659,0.001744512321325862,-0.001727864429348134
-0.00048646,0.0003908139406437739,-0.00139334376725135
-0.00048633,0.0003908139406437739,-0.001058823105154565
-0.0004862000000000001,5.23893454732518e-05,-0.001058823105154565
-0.00048607,0.0003908139406437739,-0.0007243024430577802
-0.00048594,0.0007292385358142958,-0.00139334376725135
-0.00048581,0.0003908139406437739,-0.001058823105154565
-0.0004856800000000001,5.23893454732518e-05,-0.001058823105154565
-0.00048555,5.23893454732518e-05,-0.0007243024430577802
-0.00048542,-0.0002860352496972703,-0.0007243024430577802
-0.00048529,0.0007292385358142958,-0.001058823105154565
-0.0004851600000000001,0.0003908139406437739,-0.0003897817809609955
-0.00048503,5.23893454732518e-05,-0.0007243024430577802
-0.0004849,0.0007292385358142958,-0.0003897817809609955
-0.00048477,0.0007292385358142958,-0.0007243024430577802
-0.00048464,0.001067663130984818,-0.0003897817809609955
-0.00048451,0.0007292385358142958,-5.526111886421076e-05
-0.00048438,-0.0002860352496972703,-0.0007243024430577802
-0.00048425,-0.0002860352496972703,-0.0003897817809609955
-0.00048412,0.0003908139406437739,-0.0003897817809609955
-0.00048399,5.23893454732518e-05,-0.0007243024430577802
-0.00048386,5.23893454732518e-05,-0.001058823105154565
-0.00048373,0.0003908139406437739,-0.001058823105154565
-0.0004836,0.0007292385358142958,-0.0007243024430577802
-0.00048347,0.0003908139406437739,-0.001058823105154565
-0.00048334,0.00140608772615534,-0.0007243024430577802
-0.00048321,0.0003908139406437739,-0.001058823105154565
-0.00048308,5.23893454732518e-05,-0.0007243024430577802
-0.0004829500000000001,0.0003908139406437739,-0.0007243024430577802
-0.00048282,0.001067663130984818,-0.0003897817809609955
-0.00048269,0.0003908139406437739,-0.0003897817809609955
-0.00048256,0.0003908139406437739,-0.0003897817809609955
-0.0004824300000000001,5.23893454732518e-05,-5.526111886421076e-05
-0.0004823,-0.0002860352496972703,-5.526111886421076e-05
-0.00048217,-0.0002860352496972703,-0.0007243024430577802
-0.00048204,5.23893454732518e-05,-0.0007243024430577802
-0.0004819100000000001,-0.0006244598448677923,-0.0003897817809609955
-0.00048178,5.23893454732518e-05,-0.0003897817809609955
-0.00048165,-0.0006244598448677923,-0.0003897817809609955
-0.00048152,-0.0002860352496972703,-0.0007243024430577802
-0.0004813900000000001,-0.0002860352496972703,-0.0007243024430577802
-0.00048126,0.001067663130984818,-0.0003897817809609955
-0.00048113,5.23893454732518e-05,-0.0003897817809609955
-0.000481,0.001067663130984818,-0.0003897817809609955
-0.00048087,0.00140608772615534,-0.0007243024430577802
-0.00048074,0.001744512321325862,-0.001058823105154565
-0.00048061,0.001067663130984818,-0.0007243024430577802
-0.00048048,0.0003908139406437739,-0.0007243024430577802
-0.00048035,5.23893454732518e-05,-0.001058823105154565
-0.00048022,0.0003908139406437739,-0.0007243024430577802
-0.00048009,0.0003908139406437739,-0.0003897817809609955
-0.00047996,-0.0006244598448677923,-5.526111886421076e-05
-0.00047983,-0.0002860352496972703,-5.526111886421076e-05
-0.0004797,5.23893454732518e-05,-0.0007243024430577802
-0.00047957,5.23893454732518e-05,-0.0007243024430577802
-0.00047944,-0.0002860352496972703,-0.0007243024430577802
-0.00047931,-0.0002860352496972703,-0.0003897817809609955
-0.0004791800000000001,0.0003908139406437739,-5.526111886421076e-05
-0.00047905,0.0003908139406437739,-0.001058823105154565
-0.00047892,0.001067663130984818,-0.001058823105154565
-0.00047879,0.0007292385358142958,-0.0007243024430577802
-0.0004786600000000001,0.0003908139406437739,-0.0007243024430577802
-0.00047853,0.00140608772615534,-0.001058823105154565
-0.0004784,0.001067663130984818,-0.001058823105154565
-0.00047827,5.23893454732518e-05,-0.00139334376725135
-0.0004781400000000001,0.0003908139406437739,-0.001058823105154565
-0.00047801,0.0007292385358142958,-0.001058823105154565
-0.00047788,0.0007292385358142958,-0.00139334376725135
-0.00047775,0.0003908139406437739,-0.001058823105154565
-0.0004776200000000001,0.0007292385358142958,-0.00139334376725135
-0.00047749,5.23893454732518e-05,-0.001058823105154565
-0.00047736,0.0007292385358142958,-0.00139334376725135
-0.00047723,0.0003908139406437739,-0.001058823105154565
-0.0004771000000000001,5.23893454732518e-05,-0.001058823105154565
-0.00047697,0.0003908139406437739,-0.0007243024430577802
-0.00047684,0.001067663130984818,-0.0007243024430577802
-0.00047671,0.0007292385358142958,-0.0007243024430577802
-0.00047658,0.0003908139406437739,-0.001058823105154565
-0.00047645,-0.0002860352496972703,-0.001058823105154565
-0.00047632,5.23893454732518e-05,-0.0007243024430577802
-0.00047619,0.0003908139406437739,-0.00139334376725135
-0.00047606,5.23893454732518e-05,-0.001058823105154565
-0.00047593,5.23893454732518e-05,-0.001058823105154565
-0.0004758,-0.0006244598448677923,-0.001058823105154565
-0.00047567,-0.0002860352496972703,-0.001058823105154565
-0.00047554,5.23893454732518e-05,-0.0007243024430577802
-0.0004754100000000001,-0.0002860352496972703,-0.0003897817809609955
-0.00047528,0.0003908139406437739,-0.0003897817809609955
-0.00047515,0.0003908139406437739,-0.0007243024430577802
-0.00047502,5.23893454732518e-05,-5.526111886421076e-05
-0.0004748900000000001,0.0003908139406437739,-5.526111886421076e-05
-0.00047476,5.23893454732518e-05,0.000279259543232574
-0.00047463,-0.0002860352496972703,-0.0003897817809609955
-0.0004745,-0.0002860352496972703,-5.526111886421076e-05
-0.0004743700000000001,-0.0006244598448677923,-0.0003897817809609955
-0.00047424,5.23893454732518e-05,-0.0007243024430577802
-0.00047411,-0.0002860352496972703,-0.0003897817809609955
-0.00047398,0.0003908139406437739,-5.526111886421076e-05
-0.0004738500000000001,5.23893454732518e-05,-0.0003897817809609955
-0.00047372,0.0007292385358142958,-0.0003897817809609955
-0.00047359,0.0003908139406437739,-0.0003897817809609955
-0.00047346,0.0003908139406437739,-0.0007243024430577802
-0.0004733300000000001,5.23893454732518e-05,-0.0007243024430577802
-0.0004732,0.0003908139406437739,-0.0007243024430577802
-0.00047307,-0.0002860352496972703,-0.0003897817809609955
-0.00047294,0.0003908139406437739,-0.0007243024430577802
-0.00047281,5.23893454732518e-05,-5.526111886421076e-05
-0.00047268,-0.0002860352496972703,-0.0007243024430577802
-0.00047255,0.0003908139406437739,-0.0007243024430577802
-0.00047242,0.0003908139406437739,-0.001058823105154565
-0.00047229,0.0003908139406437739,-0.0003897817809609955
-0.00047216,5.23893454732518e-05,-0.001058823105154565
-0.00047203,5.23893454732518e-05,-0.0003897817809609955
-0.0004719,0.0007292385358142958,-0.0007243024430577802
-0.00047177,0.001067663130984818,-0.0007243024430577802
-0.00047164,0.001067663130984818,-0.001058823105154565
-0.00047151,0.001067663130984818,-0.001058823105154565
-0.00047138,0.001067663130984818,-0.001058823105154565
-0.00047125,0.001067663130984818,-0.0003897817809609955
-0.0004711200000000001,0.00140608772615534,-0.0007243024430577802
-0.00047099,0.0007292385358142958,-0.0007243024430577802
-0.00047086,0.0007292385358142958,-0.0003897817809609955
-0.00047073,0.0007292385358142958,-0.0003897817809609955
